target,si_Mn__vs__mln_Mn,si_Mn__vs__mln_Mp,si_Mn__vs__sp_Mp,si_Mn__vs__sp_Mn,si_Mn__vs__pre_inj,si_Mn__vs__si_Mp,si_Mn__vs__sp_Ame,mln_Mn__vs__mln_Mp,mln_Mn__vs__sp_Mp,mln_Mn__vs__sp_Mn,mln_Mn__vs__pre_inj,mln_Mn__vs__si_Mp,mln_Mn__vs__sp_Ame,mln_Mp__vs__sp_Mp,mln_Mp__vs__sp_Mn,mln_Mp__vs__pre_inj,mln_Mp__vs__si_Mp,mln_Mp__vs__sp_Ame,sp_Mp__vs__sp_Mn,sp_Mp__vs__pre_inj,sp_Mp__vs__si_Mp,sp_Mp__vs__sp_Ame,sp_Mn__vs__pre_inj,sp_Mn__vs__si_Mp,sp_Mn__vs__sp_Ame,pre_inj__vs__si_Mp,pre_inj__vs__sp_Ame,si_Mp__vs__sp_Ame
Esrra,2.1752225747186977,-4.447608403972647,-2.7735130790918703,-6.784586119400582,-12.088461217602335,4.459680983255024,-0.9652467941541781,-6.622830978691344,-4.9487356538105685,-8.95980869411928,-14.263683792321032,2.284458408536326,-3.140469368872876,1.6740953248807766,-2.3369777154279348,-7.640852813629688,8.90728938722767,3.4823616098184687,-4.011073040308712,-9.314948138510465,7.233194062346894,1.808266284937692,-5.303875098201753,11.244267102655606,5.819339325246403,16.54814220085736,11.123214423448156,-5.424927777409202
Esrrb,-0.9621079433298647,-7.986686734742231,-6.124346441971379,0.6802663657072998,-10.989291834069121,1.0581162614614343,-8.081395012586896,-7.024578791412367,-5.162238498641514,1.6423743090371645,-10.027183890739256,2.020224204791299,-7.119287069257031,1.8623402927708526,8.66695310044953,-3.00260509932689,9.044802996203666,-0.09470827784466422,6.804612807678678,-4.864945392097742,7.1824627034328135,-1.9570485706155167,-11.669558199776422,0.37784989575413447,-8.761661378294196,12.047408095530555,2.9078968214822254,-9.13951127404833
Esrrg,-3.077765293197521,-6.871668715391012,-6.81009920199716,-1.6569833560427298,-10.001773217725022,2.045384450052678,-7.902978545546398,-3.793903422193491,-3.7323339087996388,1.420781937154791,-6.924007924527501,5.123149743250199,-4.8252132523488775,0.061569513393852304,5.214685359348282,-3.13010450233401,8.91705316544369,-1.0313098301553865,5.15311584595443,-3.1916740157278625,8.855483652049838,-1.0928793435492388,-8.344789861682292,3.702367806095408,-6.2459951895036685,12.0471576677777,2.0987946721786237,-9.948362995599076
Hnf4a,-1.9344216292674232,-3.210877929151786,-6.848032455757713,-0.8454444378842126,-9.022375222825193,-3.0700384440815256,-7.800684960249027,-1.276456299884363,-4.91361082649029,1.0889771913832107,-7.087953593557771,-1.1356168148141024,-5.866263330981605,-3.637154526605927,2.3654334912675736,-5.8114972936734075,0.14083948507026064,-4.589807031097242,6.002588017873501,-2.1743427670674804,3.7779940116761876,-0.9526525044913143,-8.176930784940982,-2.224594006197313,-6.955240522364815,5.9523367787436685,1.2216902625761663,-4.730646516167502
Hnf4g,2.23805211054815,-1.5325883726241578,-1.7025356287125177,0.777027655978042,-3.9413505748418203,8.339282909334726,-0.11685398180327056,-3.7706404831723077,-3.9405877392606676,-1.4610244545701079,-6.17940268538997,6.101230798786576,-2.3549060923514205,-0.16994725608835992,2.3096160286022,-2.4087622022176625,9.871871281958883,1.4157343908208873,2.4795632846905598,-2.2388149461293025,10.041818538047243,1.5856816469092472,-4.718378230819862,7.562255253356684,-0.8938816377813126,12.280633484176546,3.8244965930385497,-8.456136891137996
Ncoa1,-6.900268112933901,-10.170233072949404,-13.186679260445356,-10.947963021367688,-16.9184378093535,-8.001503137270898,-12.229806182942397,-3.2699649600155025,-6.286411147511454,-4.047694908433786,-10.018169696419596,-1.101235024336998,-5.329538070008496,-3.0164461874959514,-0.7777299484182834,-6.748204736404094,2.168729935678505,-2.0595731099929937,2.238716239077668,-3.731758548908142,5.185176123174456,0.9568730775029579,-5.97047478798581,2.946459884096788,-1.2818431615747101,8.916934672082599,4.6886316264111,-4.228303045671498
Ncoa2,-3.952788128642473,-4.19988506568465,-4.567226169449675,-6.6706008081514705,-8.092585268943997,2.7184949796733022,-4.121629412848221,-0.24709693704217628,-0.6144380408072022,-2.7178126795089974,-4.139797140301525,6.671283108315776,-0.1688412842057474,-0.3673411037650259,-2.470715742466821,-3.8927002032593485,6.918380045357952,0.07825565283642888,-2.1033746387017955,-3.5253590994943225,7.285721149122978,0.44559675660145476,-1.4219844607925272,9.389095787824774,2.54897139530325,10.811080248617301,3.9709558560957774,-6.840124392521523
Ncoa3,-7.35528141675699,-4.205194767572162,-7.572230393842942,-8.149520715217204,-8.987872044170045,4.215937198728724,-9.316244287202142,3.1500866491848285,-0.21694897708595134,-0.7942392984602122,-1.6325906274130546,11.571218615485716,-1.9609628704451523,-3.3670356262707797,-3.9443259476450407,-4.782677276597883,8.421131966300887,-5.111049519629981,-0.5772903213742608,-1.4156416503271032,11.788167592571666,-1.744013893359201,-0.8383513289528424,12.365457913945928,-1.16672357198494,13.203809242898767,-0.3283722430320978,-13.532181485930868
Ncoa4,-5.156846486273976,-5.336177475430641,-6.183797556635357,-6.714292067353095,-10.16967591258112,1.071631105386804,-6.561243383478545,-0.17933098915666507,-1.0269510703613804,-1.5574455810791192,-5.012829426307144,6.22847759166078,-1.404396897204569,-0.8476200812047153,-1.3781145919224542,-4.833498437150479,6.407808580817445,-1.2250659080479038,-0.5304945107177389,-3.9858783559457636,7.25542866202216,-0.37744582684318856,-3.4553838452280248,7.785923172739899,0.1530486838745503,11.241307017967923,3.6084325291025747,-7.632874488865349
Ncoa5,-1.2032646589584932,-3.7341404016961,-5.924123733079924,-3.6719451422756983,-8.642802261153472,1.7401375025448829,-6.651138660759334,-2.5308757427376065,-4.720859074121431,-2.4686804833172054,-7.439537602194979,2.9434021615033763,-5.447874001800841,-2.1899833313838237,0.06219525942040131,-4.908661859457372,5.474277904240982,-2.9169982590632344,2.2521785908042253,-2.7186785280735486,7.6642612356248065,-0.7270149276794106,-4.970857118877774,5.412082644820582,-2.9791935184836356,10.382939763698355,1.9916636003941381,-8.391276163304218
