target,sp_Mn__vs__mln_Mn,sp_Mn__vs__si_Mp,sp_Mn__vs__mln_Mp,sp_Mn__vs__si_Mn,sp_Mn__vs__sp_Mp,sp_Mn__vs__sp_Ame,sp_Mn__vs__pre_inj,mln_Mn__vs__si_Mp,mln_Mn__vs__mln_Mp,mln_Mn__vs__si_Mn,mln_Mn__vs__sp_Mp,mln_Mn__vs__sp_Ame,mln_Mn__vs__pre_inj,si_Mp__vs__mln_Mp,si_Mp__vs__si_Mn,si_Mp__vs__sp_Mp,si_Mp__vs__sp_Ame,si_Mp__vs__pre_inj,mln_Mp__vs__si_Mn,mln_Mp__vs__sp_Mp,mln_Mp__vs__sp_Ame,mln_Mp__vs__pre_inj,si_Mn__vs__sp_Mp,si_Mn__vs__sp_Ame,si_Mn__vs__pre_inj,sp_Mp__vs__sp_Ame,sp_Mp__vs__pre_inj,sp_Ame__vs__pre_inj
Ncoa4,0.36152353381473595,0.6559713316147229,0.32950219593384855,0.5373793789070263,0.37402387605323756,0.391470734606146,0.12438973989108001,0.4112749807227057,0.21492069910004633,0.6011925925509425,0.12421817507730933,0.1300444799273262,-0.10669496369632066,-0.18647873872666845,0.17766969866760424,-0.4011537886687055,-0.43573299093223833,-0.6273693402322948,0.48030667778595315,-0.10329066183326358,-0.054470008022166616,-0.22591836304675506,-0.3823571046411781,-0.2996474619061802,-0.42253392157640146,0.02350156745342505,-0.2051386325177526,-0.2671118817389031
Ncoa5,0.4673843836751451,0.15894436953659863,0.0899935971555511,0.6572179394170842,-0.20295812546101877,-0.32450036549743094,-0.10115389584937201,-0.23802709125201937,-0.4883034992810964,-0.11520848239064593,-0.6730808737067608,-1.3054442729513602,-0.424914606558651,-0.027607652338531515,0.18958679035440376,-0.30888239963675745,-0.4078372665712223,-0.1766761583070033,0.1208960267763333,-0.49527078390925366,-0.5638208720059947,-0.2625115641602696,-0.33205244748818125,-0.5003842394926878,-0.21794460416880612,-0.07607546570540984,0.04659092309828376,0.0776194154292715
Ncoa6,0.015396236075188448,-0.6192441553980181,0.019063356897654142,-0.5958347888919319,-0.08501895400075189,0.1983332673136646,7.5762925795148455,-2.4006530475728494,0.027556818043999006,-0.8483390407632254,-0.048587902575456775,0.12571912025614895,0.9131681506567132,9.103649106599448,0.26091469162060876,0.8849170039356443,0.9518517552513961,1.6054790676239428,-0.7952912374073349,-0.06289118780646462,0.09987373380702674,1.0229796310649772,0.6815842905430117,1.0003250199846174,1.614862312154245,0.46208610387724375,2.996005335875523,1.709986942295075
Ncoa7,-0.4109543856807319,-0.7247953656816454,-0.3513281098796164,-0.11715668086646999,0.1546104544662005,-0.06807284671639899,0.03740858794709319,-1.1882661359980105,0.12839422583821133,0.08205590725635506,0.359906870546982,0.44597613352383186,0.260889921075615,0.713720702370148,0.4579056341061076,0.8092449116071719,1.2659530782646924,0.7095618625353002,0.005864515648048443,0.38061711857453445,0.0982871719083832,0.16238328864881438,0.43548639679263634,0.053326334075596483,0.10198814085507897,-0.20674416134897186,-0.06374545744999074,0.10212074663280125
Nr0b1,-0.05336658439946198,0.49119413226713193,0.3066024320927011,0.3442973909065408,0.8223898170376152,0.2575803289724391,0.19316834057481386,0.5724491137753221,0.374998192497641,0.39308111711408117,0.7999634116003884,1.1456194102409887,0.2280353436324471,-0.6052235238928145,-0.1567096695727243,-0.2055274036150222,-0.3706985432837731,-0.2924729440024734,0.14324589200100502,0.20372997179243274,-0.11965054923731958,-0.09479185327152799,-0.0002589585712505873,-0.17624392617147144,-0.1587672232451279,-0.5504329569450264,-0.27485983637936995,0.010372261717097393
Nr0b2,0.2719983691780887,0.7012134752913033,0.09738993974559278,0.30275917037898675,0.593183779568247,0.3397112993851173,0.24117793179600389,0.6202562021100746,-0.10884521712276209,0.1445482028022196,0.36808551538654655,0.22303590899913642,-0.08200645474014844,-0.7820429759706662,-0.6254557179515241,-0.7653192929350211,-0.6302315709687002,-0.6797446870596369,0.15796823128165643,0.46875239565749904,0.3134607610593344,0.013450384287458355,0.1393652059639745,-0.002239909832602322,-0.18180227994945639,-0.2904635084885664,-0.44427456858360853,-0.2278068340932939
Nr1d1,0.4510280050889075,0.0544895000328552,-0.5103380500104182,1.4196974302025593,-0.43661409400937135,-0.7678785813697397,-0.3819989611036729,-0.3878154841764269,-1.4024484584878578,0.6020572124979087,-0.5920997812832143,-0.9955353925821696,-0.5526808074929114,-0.8234085853819756,1.3059036981920578,-0.3821666281980887,-0.59055553714177,-0.3586257506983948,1.338681965161493,0.1509102089423891,-0.20862912371112416,-0.0015561733566882593,-1.2609419875185894,-1.2328147495057726,-0.9920701327681796,-0.588558493214592,-0.20487924819082018,0.24594961656818126
Nr1d2,1.6985233806376203,0.7324454249079779,0.556097309801523,0.33487141643775353,0.1362758179939371,0.25144053164693125,0.7424452832960677,0.36329351085862044,0.20532474525364838,-0.15996809286057526,-0.41198126479495206,-0.8592567446213458,0.303146693265513,-0.11900583898789638,-0.5905923362565074,-0.5807144727022935,-0.6730716122929142,-0.05893002863378848,-0.30650773296498307,-0.4824136322733725,-0.5146687087095999,0.07211022624396525,-0.16580625647424185,-0.23895992156602605,0.35628890367039334,0.025062115884463138,0.5278782685426179,0.6465611105848258
Nr1h2,-0.6098998298843457,-1.7295329048303314,-1.337139879001536,-0.7923142840385102,-0.6553520511348214,-1.1649713219980704,-0.4389428778218931,-0.17125418857999392,0.04430681748755307,-0.507176326079345,0.054960822966818625,-0.7299385355517924,0.02985537441754757,0.7569448954301334,-0.40170996565115774,0.3919947706874736,-0.45499154899110283,0.20573370847458033,-0.5232741537121784,0.036823596921040876,-0.7088592459043795,-0.00267650232797209,0.5807321359902453,-0.061149781160945785,0.7458029407968854,-1.0292200210321836,-0.02938843554336981,1.3442336224765754
Nr1h3,0.845735634580652,0.2157671372023557,0.30707742731731413,0.16895222947202063,0.2914356577434765,0.5469514932499955,0.8854564329371728,-0.3199693048675551,-0.2679903956490543,-0.31434436644126307,-0.5108968054612921,-0.28525569522915417,-0.19660684666724107,0.16643336742235676,-0.04368931531500204,-0.10463642268048441,0.12786279915190432,0.0922146596701684,-0.07897625809085657,-0.1726297356572398,0.06823249226603778,0.03996902558999405,-0.04611779775585311,0.18086281535846715,0.14696248956086122,0.5049599911310009,0.4557817037984599,-0.04091766286755549
Nr1h4,-0.1261508555004845,-0.1333470680838716,0.42714770364692695,0.010856594205552895,0.2881703775465847,0.3327349593322027,0.7313569483348196,-0.11614304301833243,0.5147612600290389,0.0435498879339233,0.66296656425183,0.6335947015580718,0.9319651669095486,0.5260983071060527,0.27151369750748616,0.28218447910076033,0.2751458224297489,0.45818348899942557,-0.1899469263621177,-0.23418977954010467,-0.09445679578914405,0.18024883461730595,0.06224591411702995,0.09865112345553234,0.2259483845254573,0.24137878526522177,0.7321752740231885,0.43057691082282495
Nr1i2,-0.39120129428402806,-0.2695804348340245,-0.08283497572130634,-0.31876761048623814,-0.07455580926651728,0.14665223555422005,-0.314198040264243,-0.19739696950810173,0.24808773953394458,-0.23662895282852847,0.18725059966166158,0.41909027612038946,-0.10845843416940744,0.3448754406255975,0.048468532152880175,0.37542714026682833,0.3797246905534244,0.16619524899275284,-0.3429259105676805,0.0025310319345868914,0.23739092358770572,-0.37854550065889364,0.36455211572304363,0.40128130792049926,0.18345347150684677,0.2528159281291876,-0.42314687622951547,-0.5044308089979573
Nr1i3,0.3767457609755945,-0.1579421063027831,0.6151128836345504,-0.6994791772716992,-0.8572837116639551,-0.3804934811592977,-0.5922049059787545,-0.3995207726392648,0.08550602794688587,-1.1891619518789933,-1.0914216122557001,-0.7379950256215202,-0.9203751978253801,0.597163989418385,-0.9245225544949869,-0.7441177391261928,-0.17578685043687434,-0.5251944907695497,-1.1522631564644423,-1.391222035995541,-0.7481587649545836,-1.098271302012315,0.01667818043315465,0.41434707164124174,0.1347942939940466,1.3916135227439637,0.18071452680140856,-0.48748902117163134
Nr2c1,-0.20193449860554996,-0.19748586885235214,-0.13575891063138326,-0.27865459156098227,0.32932297151341877,-0.05142137896849998,-0.07851651840329371,-0.18902525948186807,-0.03734380529516259,-0.31982692543371577,0.534746545095524,0.20729559042384663,0.018217019348126386,0.2206153004159994,-0.12898074921965627,0.570283770270014,0.23204608084417827,0.21115805205672034,-0.29091816313399016,0.6008039252874618,0.17646173335145043,0.048508683978804625,0.5317791633903269,0.30705910559089433,0.3101081195879747,-0.5886819708168237,-0.3836936589313308,-0.057938789388092306
Nr2c2,-0.051971088537329006,-0.33827375588844405,-0.026899570406874462,-0.8630485847099295,-0.3573537981796257,-0.09879351521220714,-0.33685868846633293,-0.2703468096832592,0.03970191240109257,-0.37379130468932564,-0.49732689485189097,-0.15563215649765264,-0.46315442399865714,0.42839218678196134,0.020571450675201466,0.14908575114177125,0.2415030228101618,-0.03421874772687429,-0.7028164409157541,-0.41288650444675057,-0.09324241011716237,-0.40251220495465007,0.14363769069790874,0.2806177575043854,-0.0476695835238752,0.6784711736026229,-0.23629668928439693,-0.4160511465775431
Nr2e1,-0.4211756077318497,1.0845604599791154,0.7505555938840488,1.1829874913027782,0.19776792178308478,-0.11521501700568404,-0.14072892086088953,0.7178491797570372,0.8169398492245851,1.1958060337656677,0.6285535338798579,0.5509129893664253,0.26688665821779806,-0.012702310831128624,0.719153750295641,-0.42778397827561376,-0.5704584935173681,-0.5058862054516419,0.5520546016236788,-0.4123892161081212,-0.5583935582854039,-0.554557205831666,-0.8968875593473796,-0.8956773354283749,-0.75501345262503,-0.4393236357668087,-0.39200043744203605,-0.10660618663781644
Nr2e3,-0.15563616558017823,-0.3649589271425318,-0.4257036088894273,0.25337982003753723,0.5652268856072831,0.6185724905943505,0.3374955321848238,-0.3919172960232174,-0.38373274027157833,0.40820130302468277,0.6118984978322928,0.6860713750980102,0.3961080323695017,0.04245811027039374,0.6015917601810804,0.8098998774393354,0.7209255067671589,0.6152982126134847,0.47261862859625753,0.8432016950490875,0.780764573755087,0.9258086387949711,0.12362709774975847,0.0020199869648787248,-0.04983227018277606,-0.2676739888570926,-0.23246974932554967,-0.10115855600351695
Nr2f1,-0.09193825349521176,0.3277760894726079,0.33378689204520784,-0.03434236896337482,-0.1539647252404365,-0.09582947615553089,0.11007788974621249,0.6760412344014075,1.065577416675137,0.056731555953233384,-0.14754003970012167,-0.2138209817941242,0.3295931535651838,-0.24529548477108618,-0.4492793728378882,-0.7691184653064926,-0.6830871315027883,-0.40553384743435406,-0.37608177501091133,-0.9187390799674008,-0.987579101732211,-0.4246265577055552,-0.12628579504196355,-0.06494497220527297,0.18342428067955072,0.11168545547778473,0.7995916757010234,0.37802517153203
Nr2f2,-1.0162232491076764,-0.9457309887110823,-1.1628293342175546,-0.6282632774232876,-0.6874888488411495,-0.45316580155666636,-0.6458362666407241,-0.6286428544965385,-0.37933734785846673,-0.24928006764527524,0.4157245040989788,0.585728148409585,0.08561336238304347,0.4962370550659857,0.6383261639004824,0.8794765287701845,0.7574453440587021,0.8709784056047997,-0.015327234079398965,0.7551997887382428,0.6284781977797015,0.44578825927973986,0.3597698118743393,0.3923074529830989,0.2922666058488019,0.16266959622819338,-0.26336864747548405,-0.3228040370512144
Nr2f6,-0.5258723015143586,0.27308715760375035,-0.12827073300269912,-0.5510656748230163,-0.5449236538722357,0.32066510995519026,0.10987607695573802,0.8202106634336894,0.3323052319473788,-0.17500051912365994,-0.1104162270877569,0.7523496097436676,0.8177876250041185,-0.5474928010238749,-0.7978401851237222,-0.879100202216196,-0.145525863766178,-0.2791702411598468,-0.44481135088448953,-0.5946971581150099,0.48184265845275737,0.25200070397135704,0.049343688751862534,0.7277593025259774,0.6311325271454212,1.0946329231819174,0.7305188565609311,-0.1358674191390626
Nr3c1,0.45964968982170745,0.29276142010741024,0.47901261685711816,0.2151663766485994,0.194291455853296,0.07344432950738322,0.2784598064735104,0.01799688715376323,0.535802692725752,-0.17579671918732304,-0.2907939088388382,-0.4352995118610795,-0.06558190667097515,0.16913907874460532,-0.18002185732172865,-0.19639278546098182,-0.22526735152674285,-0.05975741692906779,-0.333718128205201,-0.5276135724681698,-0.5384187862293509,-0.22756963612029685,-0.06070530470061812,-0.12733290245117476,0.03521207834010078,-0.22484782361225886,0.1663252177146937,0.25396168854867907
Nr3c2,-0.6984012151334215,0.23705266973024888,0.25156163473281234,-0.13799928013320328,0.014105956238529197,-0.7014887360929423,0.3492968025684674,0.5960415994230139,0.6886120387555527,1.0841121479511031,0.51407649172742,0.29146245110510466,0.8506448914355691,-0.0390877267162123,-0.3100179590351138,-0.536134644757002,-0.6238326192285214,-0.043169956906547055,-0.2584331273865757,-0.4221520757023564,-0.598285894552292,-0.024694441591875813,0.12498051697677463,-0.1184332784790239,0.34934374166718996,-0.60658121407916,0.24676994038018882,0.8343956372807465
Nr4a1,0.46044673740036063,0.3833018809442346,-0.3217951214370861,0.7100931345857556,-0.5035664686986818,0.7541466557597756,0.48911260641412857,0.10250533174887835,-0.610419586909244,0.6308453989847149,-0.8727410573769516,-0.17921895852110528,0.11484231048732953,-0.6572688202376872,0.8380003226693276,-0.7959177368294015,-0.24187313995533813,0.027674200685428883,0.8405254738862222,-0.3110400346306744,0.6998961166596271,0.7609226376073164,-0.906983811411024,-0.5723440912053095,-0.28708216852609436,0.9205552423958674,0.8095753404513539,0.32592566392095923
Nr4a2,-0.3373807030579984,-0.6610288296620612,-2.7224302886659806,-3.0358535547652816,-0.2189551187612726,0.6887100650497207,-1.2375885576188481,-0.4178574769927903,-0.6759877937608876,-0.21143441308035096,0.06762039017595271,0.89668823252723,-0.5452349119845756,0.07115104670363627,0.3681156866291406,1.2501638274364095,1.2146724567856293,0.1583257684754703,1.116620328968746,0.9357181190249609,1.1229250806752098,0.25112715864036944,0.2645139085112679,0.7087771640551136,-0.34792132099087264,1.136249422722706,-0.563727225054508,-1.0414649386589416
Nr4a3,-0.05204845992810902,-0.020370862841296796,-0.585759014404241,0.08450248357592673,-0.4051316688800793,-0.4714168635705051,0.1286803037852916,0.022158682379446203,-0.805813978540565,0.23279693555931708,-0.13802950406481349,-0.40740082800490846,0.14154221704117068,-0.5510980494053159,0.10379160785756501,-0.3574776686144751,-0.29978813871941323,0.11782476098299462,0.6736424863646864,0.46744507208116426,0.41182163122142884,0.9026784407651061,-0.1909541960992372,-0.3231614031786439,-0.01689244576045493,-0.20815709193829535,0.36704081682698136,0.5815036628482733
Nr5a1,-0.7599179236803345,-0.5086706227607911,-0.9137314289047874,-0.8148989174838033,-0.24502002809116058,-0.24925609343673052,-0.3821490153175363,-0.2702007924725629,-0.6754050831574331,-0.8311908233287201,0.23370170500119317,0.32709356221626973,-0.07078073887417882,-0.18249440669785472,-0.4018182708154752,0.8154873243709434,0.5314078043553904,0.1538387727074635,-0.3486736018228886,1.0569741389361378,0.8689418315928528,0.3517861804741993,0.7087393394579046,0.7050195088759861,0.6711712878183544,0.065675991649536,-0.22739695172129915,-0.25336353280843144
