target,sp_Mn__vs__mln_Mn,sp_Mn__vs__si_Mp,sp_Mn__vs__mln_Mp,sp_Mn__vs__si_Mn,sp_Mn__vs__sp_Mp,sp_Mn__vs__sp_Ame,sp_Mn__vs__pre_inj,mln_Mn__vs__si_Mp,mln_Mn__vs__mln_Mp,mln_Mn__vs__si_Mn,mln_Mn__vs__sp_Mp,mln_Mn__vs__sp_Ame,mln_Mn__vs__pre_inj,si_Mp__vs__mln_Mp,si_Mp__vs__si_Mn,si_Mp__vs__sp_Mp,si_Mp__vs__sp_Ame,si_Mp__vs__pre_inj,mln_Mp__vs__si_Mn,mln_Mp__vs__sp_Mp,mln_Mp__vs__sp_Ame,mln_Mp__vs__pre_inj,si_Mn__vs__sp_Mp,si_Mn__vs__sp_Ame,si_Mn__vs__pre_inj,sp_Mp__vs__sp_Ame,sp_Mp__vs__pre_inj,sp_Ame__vs__pre_inj
Nr2f6,4.243557634374863,7.545585130114205,4.210768610877047,2.49762564331157,4.243450957091675,2.701998373556641,3.683971353748814,4.246112992541528,4.318059654914558,2.521781828786891,3.5039342006209564,5.206930564121371,1.7897535469367785,5.678879731526267,5.559342435365051,6.095616419930853,7.575407328926887,5.619251871860895,2.6393298282500317,2.3360683599097163,2.7421955002935214,4.715586099040735,2.429311682468923,3.1740698314405877,2.9385976679364356,3.664219467785782,3.7103447558126144,4.737016462202408
Nr3c1,3.474654614397718,3.6749468606050235,3.8359993916128747,2.7120372951264673,3.4821147566206787,4.693239359165593,3.3677648083096816,2.750402585530082,0.40672778671096466,1.4661812855175689,1.7117361528815842,2.295715833550004,3.6279438210828223,2.7087553130082904,1.5255923091726813,4.291487714500133,5.045602623242245,5.742000426820497,1.6107833718045856,2.0104818354841454,2.4116874790715612,3.9924363948935477,2.8033513745154677,3.675005521707983,4.232936410596083,1.2118864175995143,2.0927976375519552,2.799838777482228
Nr3c2,3.495555190996593,2.8143808965133723,3.0536388554918212,3.5810030956238337,1.9519789635196132,0.8285890366712781,1.162913852161889,5.82873231288882,6.51841300576332,0.3916745292873847,5.219294063642111,3.216729664260036,2.9281174835476995,1.739637883608291,6.03162272921206,0.9643896937170074,2.660828614509342,3.9715874649299554,6.628500126808397,1.487277367415345,3.365513218816074,4.005344950847846,5.377035627216939,3.388094069835734,2.894398707759478,2.0039779051096858,3.081687169889725,1.696952373737208
Nr4a1,4.076718879108999,3.9672189398719473,1.8324645973984326,4.767774197351124,3.8702602305751137,0.35627749312506957,3.8499722862815435,4.417032833343611,5.273792584116029,4.094573216315417,4.485989827754732,4.338606300362652,7.1986013121169,5.309987798441494,1.2883516398304289,6.673956167141725,3.9166122806957913,6.221013747934604,6.058257415398269,3.166652711057481,1.6888719317221093,4.586967342388424,6.856579570129822,4.766110740845192,7.362910148365515,3.9824011197881752,7.19899329225913,3.8317202279110583
Nr4a2,3.5673148201106812,4.482139969818,0.3275067316161824,0.04282440173014379,2.955142737250007,15.01752055120585,1.0283261381964692,8.04945478992868,3.894821551726863,3.6101392218408246,6.5224575573606876,18.58483537131653,2.5389886819142116,4.154633238201818,4.4393155680878555,1.5269972325679928,10.53538058138785,5.510466108014469,0.2846823298860386,2.6276360056338244,14.690013819589668,1.3558328698126516,2.9123183355198634,14.974696149475706,1.071150539926613,12.062377813955845,3.9834688754464764,16.04584668940232
Nr4a3,3.716513064083011,1.3221350624864872,3.9012421440382856,5.760530643439669,0.8115516245812561,1.637067109619436,2.326191584530867,4.408970520868402,2.6781557343369196,2.140671957324046,4.462604187935901,2.399313524778027,4.347392957179838,5.124924942697807,6.542612535486989,0.8904358280645577,2.79422628230369,3.5854508555078333,3.2850748392251825,4.688117964489066,2.33528375310123,2.9070423744012395,6.538555340918628,4.261827768100382,5.867145750558107,2.4480759052899215,2.785668307601882,2.0929887391124247
Nr5a1,2.0669154736645954,5.579401486058228,3.661849109820909,6.144472904366557,3.841114318002919,2.5265553607370377,6.104244190263644,5.133321683278275,2.718320084566915,4.456215311221384,4.016512585354275,3.4587344968221863,5.0743589482710885,2.87803511307946,6.279289086473456,2.0529619581091483,3.7816866366341024,8.792085367183075,3.923030249125997,2.3180866982516495,2.8248297696296127,5.95438359741434,6.21335775277945,6.35731578980404,3.6199330821280706,1.7461611073818415,7.916627183272595,7.215733891880532
Nr5a2,1.9664862007220625,5.6578098451995436,1.4340843109865202,7.1871918064278155,1.33116079862238,2.15130890951784,3.4134086814194604,4.129285646337296,0.64463565064448,5.724507389629792,0.9462042203628129,1.3648864361557296,4.879885354403654,4.745573659271876,1.5986871481010472,4.340288888269832,5.343394717926472,8.946676731830124,6.335616743088894,0.8931587843442887,1.0662882267710814,4.2378197312129675,5.887992444341863,6.940200873348993,10.516725055703784,1.958789069639302,4.640488803062657,4.027679868374944
Nr6a1,2.8927368333265053,3.940822945471924,2.206096927614506,3.408173983071182,1.4740708534450573,4.69902693669387,1.6117531605820932,3.202038353180687,0.6915695779605817,0.9132637453237379,1.4228499448962095,2.0973031084888465,2.897593012697969,3.1234902468787222,2.5493169396976314,3.220457413739286,4.823326054126232,5.060418232144138,1.358189738224491,0.7334036570952941,2.6606056355385657,2.379111647680006,1.9901982770952913,2.4238686682982373,3.686677605215512,3.3252226044620077,1.9182777904887363,4.226922018886387
Pgr,4.230047762495331,2.2881543772831154,4.752032315125017,4.033839179552202,2.330442891160518,4.117055705361244,6.222594905166518,4.650352826172575,1.3213630550420619,1.1263662902528975,5.002445679283105,1.6625867054395753,2.611678523306304,5.1623712491624705,3.971617999644944,1.6751099822927107,4.447086374946616,5.871143652415319,1.8735414835919526,5.187622356381343,0.9224673780300368,2.2649938315874385,4.4031655130466625,1.8671303220414739,2.403627509658624,4.362716685257698,6.098114646282511,2.6500936438552714
Ppara,0.45575635091640726,5.522204669804802,2.886296281105244,3.642119298266657,1.750200256916501,0.44178500916227165,2.522457061649083,5.0792527931671705,2.4931860524336202,3.186390160268683,1.5768027897917858,0.43174091491884725,2.068681642078869,2.833901637687103,2.1604945411911136,4.527413858323682,5.215923324954881,3.046937785215821,1.7714852052882821,1.6954521919245218,2.5110367049409064,1.143841928073801,3.1893459475976926,3.4289938450741504,1.1558130786684566,1.3092578148257863,2.1096287081278025,2.2815673078508922
