target,si_Mp__vs__si_Mn,si_Mp__vs__mln_Mn,si_Mp__vs__pre_inj,si_Mp__vs__sp_Ame,si_Mp__vs__sp_Mn,si_Mp__vs__sp_Mp,si_Mp__vs__mln_Mp,si_Mn__vs__mln_Mn,si_Mn__vs__pre_inj,si_Mn__vs__sp_Ame,si_Mn__vs__sp_Mn,si_Mn__vs__sp_Mp,si_Mn__vs__mln_Mp,mln_Mn__vs__pre_inj,mln_Mn__vs__sp_Ame,mln_Mn__vs__sp_Mn,mln_Mn__vs__sp_Mp,mln_Mn__vs__mln_Mp,pre_inj__vs__sp_Ame,pre_inj__vs__sp_Mn,pre_inj__vs__sp_Mp,pre_inj__vs__mln_Mp,sp_Ame__vs__sp_Mn,sp_Ame__vs__sp_Mp,sp_Ame__vs__mln_Mp,sp_Mn__vs__sp_Mp,sp_Mn__vs__mln_Mp,sp_Mp__vs__mln_Mp
Nr2c2,-2.241791292057183,-0.7542791884504716,-9.272483417990092,-3.084446364658138,-0.8724627092220736,-4.192741854094162,-1.5716785941821918,1.4875121036067114,-7.030692125932909,-0.8426550726009552,1.3693285828351094,-1.9509505620369794,0.6701126978749912,-8.51820422953962,-2.3301671762076666,-0.11818352077160199,-3.4384626656436907,-0.8173994057317202,6.1880370533319535,8.400020708768018,5.079741563895929,7.7008048238079,2.2119836554360646,-1.1082954894360242,1.5127677704759463,-3.3202791448720888,-0.6992158849601182,2.6210632599119705
Nr2e1,0.9493544572132132,-11.040705783446166,-14.121538383591087,-10.919197498451005,-8.624736815632724,-8.396917397508814,-5.369087182907656,-11.99006024065938,-15.0708928408043,-11.868551955664218,-9.574091272845939,-9.346271854722026,-6.318441640120869,-3.080832600144921,0.1215082849951609,2.4159689678134413,2.6437883859373534,5.671618600538511,3.2023408851400816,5.496801567958362,5.724620986082274,8.752451200683431,2.2944606828182805,2.5222801009421922,5.55011031554335,0.22781941812391202,3.2556496327250692,3.0278302146011575
Nr2e3,3.5462594104117953,-1.999413942717291,-3.424073509081839,-0.19135287186821728,-1.7417293731729302,1.5609989264538442,-5.09436705219637,-5.545673353129087,-6.970332919493634,-3.7376122822800126,-5.2879887835847255,-1.9852604839579513,-8.640626462608164,-1.4246595663645478,1.8080610708490739,0.2576845695443609,3.5604128691711354,-3.0949531094790785,3.232720637213622,1.6823441359089089,4.985072435535683,-1.6702935431145307,-1.5503765013047128,1.7523517983220613,-4.903014180328152,3.302728299626774,-3.3526376790234393,-6.655365978650214
Nr2f1,-8.074689446166943,-10.320484875077938,-13.083408714732478,-12.465340259190732,-10.058426533386651,-12.367359062600372,-6.87356018962479,-2.245795428910995,-5.008719268565535,-4.39065081302379,-1.9837370872197084,-4.292669616433429,1.2011292565421527,-2.7629238396545404,-2.1448553841127946,0.2620583416912865,-2.046874187522434,3.4469246854531477,0.6180684555417457,3.024982181345827,0.7160496521321065,6.209848525107688,2.406913725804081,0.09798119659036075,5.591780069565942,-2.3089325292137204,3.184866343761861,5.493798872975582
Nr2f2,0.734244336388933,1.0922127656120644,-2.917090936220056,2.191038082509296,7.556184028266463,1.9892233968143422,-2.001305607572686,0.3579684292231313,-3.651335272608989,1.456793746120363,6.82193969187753,1.2549790604254092,-2.735549943961619,-4.0093037018321205,1.0988253168972317,6.463971262654399,0.8970106312022779,-3.09351837318475,5.108129018729352,10.473274964486519,4.906314333034398,0.9157853286473703,5.365145945757167,-0.20181468569495387,-4.192343690081982,-5.566960631452121,-9.557489635839149,-3.990529004387028
Nr2f6,-10.871198914266593,-11.54752038929499,-11.627080481772555,-7.974115033935232,-8.533102998896817,-13.787328012330438,-10.256955079542381,-0.6763214750283965,-0.755881567505962,2.897083880331361,2.338095915369776,-2.916129098063844,0.614243834724212,-0.07956009247756554,3.573405355359758,3.0144173903981724,-2.2398076230354476,1.2905653097526084,3.6529654478373232,3.093977482875738,-2.160247530557882,1.3701254022301739,-0.5589879649615852,-5.813212978395205,-2.2828400456071494,-5.25422501343362,-1.723852080645564,3.530372932788056
Nr3c1,-3.4320732739069655,-4.37283818019381,-9.345861055147097,-8.44424918679301,-7.568929092079013,-7.244498219006862,-4.264414064143604,-0.9407649062868444,-5.913787781240131,-5.012175912886046,-4.136855818172047,-3.8124249450998966,-0.8323407902366379,-4.973022874953287,-4.0714110065992015,-3.1960909118852023,-2.871660038813052,0.10842411605020648,0.9016118683540858,1.7769319630680844,2.101362836140235,5.081446991003493,0.8753200947139987,1.199750967786149,4.179835122649408,0.3244308730721504,3.304515027935409,2.9800841548632584
Nr3c2,-5.847575322404997,-10.460326119293276,-9.09456412291074,-10.725897509375878,-6.732791463801125,-7.696426938638474,-5.51451498966598,-4.612750796888278,-3.246988800505742,-4.878322186970881,-0.8852161413961284,-1.8488516162334772,0.3330603327390165,1.3657619963825358,-0.2655713900826034,3.72753465549215,2.7638991806548012,4.945811129627295,-1.6313333864651394,2.3617726591096138,1.3981371842722652,3.5800491332447586,3.9931060455747533,3.0294705707374043,5.211382519709898,-0.9636354748373487,1.2182764741351448,2.1819119489724934
Nr4a1,1.8474666432407076,-5.174705150925252,-8.41235807179896,-8.32319336562795,-8.603485382106193,-13.362843084918952,-11.051626354152518,-7.02217179416596,-10.259824715039668,-10.170660008868659,-10.4509520253469,-15.21030972815966,-12.899092997393225,-3.2376529208737086,-3.1484882147026987,-3.4287802311809408,-8.1881379339937,-5.8769212032272655,0.08916470617100991,-0.19112731030723218,-4.950485013119991,-2.639268282353557,-0.2802920164782421,-5.039649719291001,-2.728432988524567,-4.759357702812759,-2.4481409720463247,2.311216730766434
Nr4a2,1.047966244564556,0.8765134253676834,-7.081022741568333,11.352122806422454,2.4636231410181963,0.011304179083296617,-4.769938728434816,-0.1714528191968725,-8.128988986132889,10.304156561857898,1.4156568964536405,-1.0366620654812593,-5.817904972999372,-7.957536166936016,10.47560938105477,1.587109715650513,-0.8652092462843868,-5.6464521538025,18.433145547990787,9.54464588258653,7.0923269206516295,2.3110840131335166,-8.888499665404257,-11.340818627339157,-16.12206153485727,-2.4523189619348997,-7.233561869453013,-4.781242907518113
Nr4a3,-1.2414157078500974,-4.444833007987273,-7.73404677365389,-8.424296229053352,-4.576556178951495,-6.992023014796236,-10.041275154093102,-3.2034173001371755,-6.492631065803792,-7.182880521203255,-3.335140471101397,-5.750607306946139,-8.799859446243005,-3.2892137656666165,-3.9794632210660787,-0.13172317096422148,-2.5471900068089632,-5.596442146105829,-0.6902494553994624,3.157490594702395,0.7420237588576531,-2.307228380439213,3.8477400501018573,1.4322732142571155,-1.6169789250397504,-2.4154668358447418,-5.464718975141608,-3.049252139296866
Nr5a1,-6.9487262364787945,-1.5987988798327226,-6.710007276582694,-1.589216303117901,1.4494718654396266,-1.392292598206275,-6.491755532117825,5.349927356646072,0.2387189598961008,5.3595099333608935,8.398198101918421,5.5564336382725195,0.45697070436096965,-5.111208396749971,0.009582576714821656,3.048270745272349,0.20650628162644757,-4.892956652285102,5.120790973464793,8.15947914202232,5.317714678376419,0.21825174446486884,3.0386881685575275,0.19692370491162592,-4.902539228999924,-2.8417644636459016,-7.941227397557451,-5.09946293391155
