target,si_Mp__vs__si_Mn,si_Mp__vs__mln_Mn,si_Mp__vs__pre_inj,si_Mp__vs__sp_Ame,si_Mp__vs__sp_Mn,si_Mp__vs__sp_Mp,si_Mp__vs__mln_Mp,si_Mn__vs__mln_Mn,si_Mn__vs__pre_inj,si_Mn__vs__sp_Ame,si_Mn__vs__sp_Mn,si_Mn__vs__sp_Mp,si_Mn__vs__mln_Mp,mln_Mn__vs__pre_inj,mln_Mn__vs__sp_Ame,mln_Mn__vs__sp_Mn,mln_Mn__vs__sp_Mp,mln_Mn__vs__mln_Mp,pre_inj__vs__sp_Ame,pre_inj__vs__sp_Mn,pre_inj__vs__sp_Mp,pre_inj__vs__mln_Mp,sp_Ame__vs__sp_Mn,sp_Ame__vs__sp_Mp,sp_Ame__vs__mln_Mp,sp_Mn__vs__sp_Mp,sp_Mn__vs__mln_Mp,sp_Mp__vs__mln_Mp
Ncoa4,0.35362330567758193,-0.5923713772458711,-0.7408161722055896,-0.3799508825936975,-0.900820281035274,-0.49212882113678275,-0.31862633661988793,-1.3659836919170887,-1.1903368145769397,-0.768023540020313,-1.584073310834535,-0.8051879076918902,-0.6686537272938475,-0.13985006250745297,0.18339652366478978,-0.41445953083336223,0.13892050213064128,0.3224573228665097,0.3217780466545384,-0.14147698771316716,0.3094011723483617,0.4757845887507986,-0.5657526123066593,-0.026582311057846815,0.09657694717364419,0.5579609134888441,0.6829578638012147,0.13731704199386688
Ncoa5,0.16174127519636197,0.3373835088534493,-0.42292657241730297,-0.600770539618562,-0.1482800388795335,-0.6242848315446302,-0.041217831576915546,0.1592011649327711,-0.5451157132475143,-0.7321272740459674,-0.29768923233101874,-0.6504792105285847,-0.18167554665648586,-1.0181474320004769,-1.8528950824611514,-0.8230913534739306,-1.378097110245221,-0.49997718439525995,-0.15041648133710728,0.22899256398386364,-0.07419008330295873,0.47972867571226613,0.44940549467409135,0.09439043911708847,0.6885290001487012,-0.3621799822543351,0.14579498484191108,0.6692872604242835
Ncoa6,0.307424240566127,2.0710991599592474,9.05419130162847,2.317115301894463,1.5949115205376512,2.3439538880168764,2.6447694600660694,1.531679773935299,6.244544122485204,1.411320571475745,1.0638149366739422,1.0744371892186868,1.327803899286644,3.450105116194404,0.20105711557905118,-0.027351044216923723,-0.08071594902185937,0.014373498461922193,-3.21308109946831,-2.9341433680716813,-4.113671502377454,-3.542533362926381,-0.19205335187716166,-0.32791053546836363,-0.14610803849642973,-0.05379792916457826,0.0332254798840885,0.1026303164481241
Ncoa7,1.0806592531572492,0.8774589320068467,1.5632817204104499,1.271340985386724,1.2037247661672263,2.516118975220397,1.354202252240966,-0.13280986656766722,0.23094331868855814,0.09464661703679553,0.1554670314737737,0.35271045523357325,-0.0068061044616336,0.47795098882000103,0.34609102788651286,0.4668076811214068,0.7425173538091998,0.1581581769020963,-0.16881206207848012,-0.0684735591572114,0.1293942466031628,-0.3259897923471516,0.08034128037314248,0.41346267482546023,-0.12834769373742783,0.21987648216320538,-0.19999740428129376,-0.540292329763353
Nr0b1,-0.34888972689557624,-2.6825340109778346,-1.1091739293062395,-1.2186982824989836,-1.8955997636080189,-0.41008723193852226,-0.8983719722204141,-1.7109555998038424,-0.5029648195846,-0.5451962521453692,-1.0931996182655885,-0.0005529852596180222,-0.2723468988323973,0.6014956606420986,0.7254295115938783,0.08491649721095113,2.3806956814701254,1.4973888355194156,-0.02105440517263111,-0.44374496618924547,0.7738528419996272,0.28720745003483805,-0.48506755836413284,1.1825100898459207,0.30771642609044814,2.019766226227272,0.9032529208177551,-0.41133930344913894
Nr0b2,-1.999742878911792,-3.097098178325766,-2.949276385645312,-1.8153947347158839,-3.7428843962581198,-1.4520769167716783,-4.533561049548779,-0.37548920390237545,-0.4032724608518888,-0.004983907678913395,-0.6879909729530488,0.26970764351945875,-0.4619928912772483,-0.11954782432665405,0.49125335736360637,-0.5467447998069047,1.0120319328461458,-0.1727359284832808,0.5690771256339423,-0.2517287048636042,1.1758144321460497,-0.027455375604717933,-1.0634885383950619,0.4941752840260309,-0.587881546662441,2.0175211781782183,0.23856995396962385,-1.425775388227344
Nr1d1,6.168898514419784,0.8668256310973832,-1.489552209279022,-3.1510236713316773,-0.08495339598014788,-1.1832531524685992,-1.9704788644304119,-2.5893930208608333,-13.236303805712918,-23.948012139771507,-4.894784562569647,-11.38289375019366,-18.9165803840644,-5.27551193541812,-19.421095719767294,-1.6243543081816398,-4.42290987971676,-10.15773770037964,-0.7106154563868997,1.376031350105298,0.40480253921569426,0.004733540973905753,4.448880657765659,2.1198857095940493,0.7007036427245041,-1.0056766010065405,-1.518997826604976,-0.4333670047700634
Nr1d2,-0.867598006852521,-0.5682368366476936,-0.05531418002065984,-1.498136895441254,-1.7576068698358025,-1.9994067561779034,-0.20637905131073717,0.21008655637289383,0.6508680895784693,-0.31917682505735806,-0.5485130010532203,-0.35135972887149286,0.548837607825969,0.5522957230422422,-0.9488720406403653,-1.558985290942712,-0.8716024890198494,0.4629579310168482,-1.9545386012955945,-2.110924010226579,-1.9860576400826402,-0.14201276774968982,-0.25662018305678613,-0.03700488023129413,1.52926420808566,0.23228334399098974,2.017373563009605,1.9373115027875014
Nr1h2,-1.478859471729244,0.37369221476586234,0.4438712098558176,-1.5370197112778314,1.681944210987378,0.6213240393363787,0.5508589399470996,2.82261327588298,2.1433830611730578,-0.06444851041393299,5.873354461634073,2.4449800738651852,2.661716154386371,0.06756706433600948,-5.065084746758507,1.9574668506559336,0.13361769734420392,0.08661399852710118,-4.495593209089423,1.080996697138143,0.05402752407791848,0.004979601135542485,15.743928161349807,8.796193596270305,4.481566248708715,-1.300683296715537,-1.175116483387709,-0.05199352676079791
Nr1h3,-0.10430927879408648,0.5211775224762607,0.18571344795608813,0.23417322060708984,-0.46976231982711225,-0.21526506971554377,0.13164731314576422,0.7453851209164545,0.26740725275936683,0.3143970433375874,-0.3366030239749059,-0.061865429162867205,0.2123671978830133,-0.306838222411837,-0.3191402630205905,-2.2342935507347326,-1.0198257950646668,-0.4855309087723768,0.05288537001203809,-0.8700020329847932,-0.49279157371433496,-0.08124268564334011,-1.1744668939515772,-0.7330761504921613,-0.12884424006142536,0.396937058939203,0.8227706516841028,0.4231051693388972
Nr1h4,0.3806076510821345,0.2705762804956206,1.5183319700949711,0.8184206719675814,0.29551166177848076,0.7867197412894705,1.3809743133127932,-0.10825279145950137,0.741949650372737,0.2866869511824738,-0.025270288404161078,0.16665749993018458,0.4891159933401626,1.2603971955484214,0.6754969217890863,0.09517052984824441,0.3871937431020527,1.0180077371334766,-0.4966020170121772,-0.9596615213611024,-0.725267393903183,-0.2847549783427031,-0.442261666124144,-0.18715292995781954,0.1607423148114987,0.27190955848373805,0.6272909425618531,0.3796158292381186
Nr1i2,0.08759225193690436,0.6355218594020933,0.4035798541868184,1.4811410754428016,0.9475327548756508,1.271385762078593,1.2800249092063376,0.5474885057987982,0.2543027184198748,1.1336523248589494,0.7974001814636553,0.7508843565582843,0.8217310527654612,-0.16747741232293215,0.779910774224636,0.4448533575344773,0.2890327949965716,0.3175378202138416,0.9249779878603662,0.5026610632379489,0.5096038987555271,0.5080588636026672,-0.18390943286697797,-0.3661989146922474,-0.26715884636545956,-0.08194440808873368,-0.07482104839951047,-0.002678261855170932
Nr1i3,-4.515783841904359,1.8420843996762313,-2.134060012894324,-0.5195334456716385,0.4106722328636344,-4.817682681264982,3.0348811863118037,21.83379591681278,0.2818967416812073,1.6536070868432828,5.690024050730445,0.03485993487474854,20.27364274003985,-15.866965261106762,-7.889736560177793,-1.2652924262495806,-27.225807571382674,0.1802804443268473,1.4323879967497581,4.612354199745578,-0.33708331949848547,21.26698756947715,1.759852592297115,-4.156335192434349,7.931430846766872,-12.455851757331983,1.2785808525689535,32.3757982913198
Nr2c1,-0.20458709926467844,0.5995100029155103,0.6218144337654955,0.7392380154731629,0.7143675517638052,2.7804649482082926,0.6648746369812241,1.0281339563756895,0.8239811620568246,0.9598083758863307,1.0123497083499837,2.5236013019771386,0.8279532376674086,0.0301920447213986,0.15377031497496965,0.24720688168964816,1.3123035729350339,-0.040188628609787634,0.09321240431977645,0.1445473595167676,1.1188894101705458,-0.06965764437554249,0.06968719829726178,1.3535252306009244,-0.15867678736920562,0.8508347058589226,-0.21906213974184383,-1.4658066048771383
Nr2c2,0.04244942712857629,1.0752714053304298,-0.12856596885775304,0.881876193436014,0.9880707752302355,0.47306106212974536,1.4474799627489217,1.102033454205953,-0.14932183973776725,0.7184849535356554,0.9133086020256991,0.3006395790115422,1.0450867444416734,-1.4673192852849464,-0.12244908839206974,0.10665256919581739,-0.6423239801408294,0.07908793172136115,1.3830146434499757,1.4210380990815759,0.6828732822213419,1.8017643841551387,0.19415702820343275,-0.6201672051608172,0.17456140376455198,-0.7464401585218121,-0.018671828468607387,0.8319937618640881
Nr2e1,1.087135306389483,-3.8335905708302915,-2.0406177877430784,-1.7581305381062406,-1.1339874519769506,-0.9434934159838197,-0.013424324240099587,-13.374098752868518,-4.777127178758926,-4.508072254341684,-3.3549392935934996,-2.3677285154887673,-0.9847595379746603,0.41070117699131586,0.851077911809919,1.3139348898486463,2.1985580882066484,9.284740497211157,0.18613317109610963,0.37380452703113176,1.0214784376144985,3.0870892138875643,0.22157582501960224,0.9755109472035758,2.5405774757174115,0.3996251185014902,1.6077019890061686,1.1370118178656523
Nr2e3,4.009031288918143,0.6962460725213254,2.5949104203404065,3.6038118356996725,0.8227226106360757,9.040220370249886,0.06265528727820507,-1.636406721310299,-0.13835206571649938,0.004279555368352408,-0.8324360114537188,0.3140578097031978,-3.031526316624284,1.3090426586988821,2.6727224560187692,0.24319418964745362,4.534205946488176,-0.83517624549704,0.1983021001959494,-0.7631132796909831,0.7217642142602624,-3.673258332136584,-1.4461765702083123,0.569096446632704,-5.21579758656128,3.0743075505904383,-0.9451449361645197,-12.813881005999072
Nr2f1,-2.2677996718109847,-2.5222317663426255,-1.336572472583268,-2.470520367359627,-1.6302293728935848,-3.613003428180366,-0.45428726464504793,-0.10842270211346319,0.27667316526474156,-0.12655132780226824,0.054123954235889477,-0.206737336241325,1.2753484695932567,0.5024007203415065,-0.06203114518430238,0.23597940894247485,-0.15892728446917567,2.6823067369043794,-0.6097777982789845,-0.24816622338322042,-0.7655596001180847,0.9864557201136612,0.2515693778716995,-0.12285334168665984,2.159654860670251,-0.3724717523033813,1.374399334923282,3.018875967271314
Nr2f2,1.0556509929116542,2.680720111635375,2.7903438941564476,7.093466417849698,17.32639770360411,8.772774203351847,1.460625128546715,0.7087996207805046,0.7054434144590648,2.1069676216816093,7.333052186911937,1.7002117365750764,0.03289768203108241,0.12438643783490962,1.6290425006799325,9.948153143433101,0.9801927892055033,-0.7984865483941216,0.9604202223711065,3.8083297928009725,0.6649830152485618,-0.9314589589284025,1.9403423754230251,-0.23944412725645448,-3.1633781694117125,-2.688539352357429,-12.201521847934519,-3.049383256327803
Nr2f6,-11.480405709571533,-6.7638960803085615,-0.8955094383826073,-0.48832664028686096,-1.2447472111559321,-11.423604813216317,-2.9997128069957504,0.32712426809403367,2.6095394080769077,4.288080153249857,1.72616693686133,0.0821273461989108,1.3460217778393366,2.627334878113104,6.742578265985711,2.1304088826774796,-0.22560876733030324,1.2188372970838786,0.33644980597172786,-0.2431566826325448,-4.007131252310364,-0.7299899426655946,-0.7664476208138389,-13.709409069449656,-1.3628592982196577,-2.5735139006175842,-0.28983268950299057,1.8175532116657438
Nr3c1,-0.24762591117580793,-0.030088495127383798,-0.14701282551792436,-0.6181328476017618,-0.7327770091615049,-0.4654091367120237,0.31646081559126044,0.2341564566027813,0.0762531129951735,-0.26735473145574457,-0.41400063915409874,-0.10345157823707182,0.5453264103704539,-0.12785214504247167,-0.8746414875668745,-1.2610413798895521,-0.44113786060985416,0.4229299157066584,-0.5262205746292458,-0.6574350015982687,-0.26518768608476373,0.5457191235808795,-0.17166697001973544,0.27813151313515666,1.3754238079000203,0.4357792804177845,1.638231305042834,1.1079240146180165
Nr3c2,-1.1423618091609893,-3.1571895511286447,-0.0867443124122376,-1.6426512323125149,-0.47613783865397374,-0.6373229683742596,-0.051709312138461465,-0.9206097286517685,0.8091602196800198,-0.23587618176043726,0.294037726413861,0.3359031610788983,0.9941793310583512,3.5681147656528456,0.6504010443429209,2.457154536628476,2.309339025524549,6.67324186003256,-2.062489981354376,-0.45444817294965856,-0.5181632488749193,0.050288175461172265,0.8803844713271581,1.3509882792587617,2.2012881022526813,0.02022612916937194,0.5589070768473523,0.6653049043700315
Nr4a1,1.74564926518137,-0.23633652943987987,0.07179927814760415,-0.5978378417025781,-1.212818339805006,-7.914718399889199,-3.7227955724466186,-2.858351208566764,-1.1561773424244326,-3.103752767842831,-5.4293482302955915,-17.331946445346027,-12.333360211423617,0.36572189660950266,-0.44060578621762675,-1.5484601117118943,-7.749169272432507,-3.9406278445401544,-0.9484880708296167,-1.7890995172044681,-10.513739521622506,-4.75704910198729,-0.6011307071582728,-7.431863719207106,-1.5960940495258307,-1.813454825280624,-0.524134411894053,0.7671440995753257
Nr4a2,1.0420872095187415,1.884508028790977,0.4167732982964056,31.736626372029697,2.623049916646227,2.855621642692455,0.1537529945439738,0.46291325843744996,-0.39697370312918545,15.164937058373399,0.9289825077662891,0.5432697836178587,-0.7448353899568297,-1.1828001998360957,29.603826776095545,0.7755406472895972,0.18406600455721644,-2.470961425295961,38.73363081833942,2.0471489948160615,1.6835547902046444,-0.3181867618227012,-13.9032329164338,-34.40746401628831,-41.775405438741274,-0.4206400180310468,-3.2419656373346624,-3.003732940157121
Nr4a3,0.2922883287875177,-0.047157266188800534,0.2437078042494924,-0.6117855192580586,0.023472334547424423,-0.37728888090918905,-2.1992782098430577,-0.3850882906394324,-0.04116069518622137,-0.9223927306274297,-0.2195185145056799,-0.5952443035089143,-2.4838167532438606,0.34037819278052595,-0.8243737555207263,0.10272998551514108,-0.32335041923346913,-2.9277292274115174,-1.3389719705485765,-0.21728343293940666,-0.7986000776424031,-3.4980606052251653,0.8098757979291542,0.3786761059530894,-0.8345281190370383,-0.4196787505738002,-2.113883471697098,-1.6819156361674068
Nr5a1,-2.0074386145010794,0.8343685427414232,0.5608667880185938,1.8671083634894996,2.688362268730893,2.294518573905419,-0.3425811868300318,6.593857801379236,3.2586920116691522,8.323249274142858,12.00129373941726,7.9403821855654035,1.1465307697963614,-0.16637560831744083,0.8290844915799302,1.9984368924400333,0.6103714723938404,-2.3709303302534686,0.9600646103664465,1.559385419537746,0.8544532185931586,-1.3386815340371316,0.48609382580325616,-0.08867859662981847,-4.393555016473495,-0.6019783031389331,-6.618579777118771,-5.300941135585426
Nr5a2,2.9456336333270077,-0.6405969506527865,0.37071397285903707,-0.5633898289369996,0.15221889250723122,-0.22949682872061003,0.21242417983242465,-7.06976277643028,-1.3229114120649035,-4.4166773868548574,-1.7320299484260369,-2.9803438126556108,-1.9634791923233939,1.4979361139461418,0.045253917756482825,1.3911861106198562,0.47584603812160253,1.4996710835285485,-1.5501214980239344,-0.17265337512935103,-0.7981136498051742,-0.202391418294544,1.0538876569247762,0.5264105369858777,1.0781041739410666,-0.48083561723650825,-0.0021824603258363217,0.5575817270525122
