target,si_Mn__vs__mln_Mn,si_Mn__vs__mln_Mp,si_Mn__vs__sp_Mp,si_Mn__vs__sp_Mn,si_Mn__vs__pre_inj,si_Mn__vs__si_Mp,si_Mn__vs__sp_Ame,mln_Mn__vs__mln_Mp,mln_Mn__vs__sp_Mp,mln_Mn__vs__sp_Mn,mln_Mn__vs__pre_inj,mln_Mn__vs__si_Mp,mln_Mn__vs__sp_Ame,mln_Mp__vs__sp_Mp,mln_Mp__vs__sp_Mn,mln_Mp__vs__pre_inj,mln_Mp__vs__si_Mp,mln_Mp__vs__sp_Ame,sp_Mp__vs__sp_Mn,sp_Mp__vs__pre_inj,sp_Mp__vs__si_Mp,sp_Mp__vs__sp_Ame,sp_Mn__vs__pre_inj,sp_Mn__vs__si_Mp,sp_Mn__vs__sp_Ame,pre_inj__vs__si_Mp,pre_inj__vs__sp_Ame,si_Mp__vs__sp_Ame
Esrra,0.9638801045662664,-0.3214252008693147,0.10159575817748397,-0.852998324998538,-1.1422984297722996,0.4637146650861552,0.5519594575453289,-1.5724149876594695,-0.9503060469459418,-2.5547809567018387,-2.403587911173008,-0.4263032611089455,-0.3425065166402509,0.5945781279296384,-0.7043496503609243,-1.1577925948707475,0.9579019500028081,1.1114348076613285,-1.3183729965162063,-1.7033138308902291,0.41954315487184374,0.7649066753116421,-0.3068953135060004,1.290014692960351,1.8851481574602202,1.777135239665206,2.2573739667847907,0.16766639479516168
Esrrb,0.19465164879208077,-1.0567717377675556,-0.570774377335609,0.5689687806387592,-0.9270647479834244,-0.29830866800732364,-0.8449642011998992,-1.6877295778136945,-1.0095464250882724,0.6662524159819782,-1.3607799729853438,-0.48682322371602527,-1.5598561115491572,0.6490893808772146,1.9400088085716627,0.09497631315170611,0.9943210032513924,0.19931473362315655,1.5424485286329888,-0.5077464822993111,0.4059313542275188,-0.48435463585095195,-1.7480190237649869,-0.8507952562623722,-1.885549472593315,0.7651289094289102,0.11228064396489684,-0.6719149626777179
Esrrg,-0.3240771962638332,-0.8250942888734648,-0.7083758711296146,0.12375004006502134,-0.7336939437971073,-0.07713945405487704,-0.8099404529208758,-0.7604214647972293,-0.6127925144939662,0.5989307686615357,-0.5969379792795103,0.2238680300979301,-0.8579667459130701,0.1276291126136583,1.110393141549385,0.06053932364245683,0.9604877854077871,-0.03951008782757126,1.1056164938250992,-0.05819426021758717,0.8548219046447216,-0.19763938809975948,-0.9953264365451526,-0.1958267525399595,-1.2349894233248941,0.7650725998435792,-0.09898320510833324,-0.8547340666198646
Hnf4a,-0.04374572466255679,-0.0644584466075406,-0.715987466279043,0.27833871396956844,-0.5419132778352063,-1.2231037154420443,-0.7898598805306561,-0.037832880735426906,-0.9405600032607394,0.49812566474784703,-0.6372929536847781,-1.2096341913858448,-1.1764839505040408,-0.9434331526227984,0.4256884296552206,-0.6636922668409487,-1.363801393870952,-0.9468942967808239,1.3303075867985081,0.21512872246597778,-0.5075263201572855,-0.15111473570227732,-0.9573249068406273,-1.3635068236088939,-1.4184027397440246,-0.6053699050932863,-0.32800305602728974,0.32458993798881713
Hnf4g,0.9792850058175251,0.2842550595545883,0.316495508615753,0.5874006749244811,0.4530267729239845,1.3328285678280387,0.7185017997091073,-0.7537442504003626,-0.6705764549181269,-0.27658652420125585,-0.41365454431499443,0.4478868288332874,-0.1021574460215151,0.060587377982961294,0.4122749157005197,0.25537048861894807,1.2133614615989918,0.584463786350689,0.3984438906836437,0.19780719783524384,1.1731290486136696,0.691057239762324,-0.17434498003783241,0.5646157459064158,0.1490858055005485,0.8175704809943616,0.35161308915158085,-0.5174566249972851
Ncoa1,-1.2613000754927701,-1.5104670470794364,-1.9878850360749412,-1.6460729389681918,-2.0880795444673232,-2.3278574008446555,-1.6593111670292442,-0.6100342140916624,-1.3214692609130259,-1.0624390088781948,-1.3585611429106879,-1.201759417247798,-1.0122687669433799,-0.7636908218761312,-0.329646274698622,-0.916692544628531,-0.8267356383217012,-0.3017078106539858,0.334738230030957,-0.20329696467542924,-0.12996335354299435,0.4824302728226997,-0.45780647305798233,-0.3447493614641902,0.048757602514830224,0.06123064593978492,0.5772465192771092,0.43813112322755776
Ncoa2,-0.5386202482643401,-0.2699534667358296,-0.2583263814896129,-0.831285456131348,-0.3598466027055937,0.07365171744203552,-0.06764899084039457,0.257626482798152,0.25232631038415004,-0.6584094764856124,0.0883912252117992,0.5784510932919379,0.5666857403310066,0.0034268276553616832,-0.7364882823642221,-0.14543419100292448,0.4311599368482828,0.2434189524987451,-0.8137739606792567,-0.14784431519443064,0.4336367697271864,0.31279831599608865,0.5719239033693978,0.9245244736284423,1.0394196060690013,0.4871361246867924,0.3898549201398315,-0.15220060948191513
Ncoa3,-1.3728628129993856,-0.27105671185504543,-0.8613032767167871,-1.1130024041775424,-0.5351570432760742,0.4091108382309624,-1.087369237428099,1.2327278287672914,0.3626171238903263,-0.07401152246805187,0.7055362541399772,1.7007278820954694,0.018372484655731765,-0.8652131615806549,-1.0906120656226395,-0.385812815648876,0.8291481987794102,-1.0798063594922742,-0.41011441235614815,0.41896641295852494,1.6416943639219115,-0.41367369934445536,0.7040523067105601,1.5109022585751675,0.07852792983766457,1.0251498869054658,-0.7327383190849323,-1.6647595232481958
Ncoa4,-0.8338380921525199,-0.5060512894785024,-0.5827036945215501,-0.8396081300907496,-0.7665717838621093,-0.2952810535838009,-0.546553360053978,0.2770774972390363,0.13786681510773885,-0.30588008253964993,-0.12650432991399377,0.477031318976769,0.18865808532526962,-0.1356505092746012,-0.47392491814235405,-0.39953937225635977,0.29594037936030876,-0.08891611389437647,-0.39773660624245677,-0.27157048297141695,0.42550895087385243,0.039728122298929934,0.11158366673224243,0.6086809145834863,0.4198256376260875,0.5838741687104629,0.29519681855730945,-0.33138037556532823
Ncoa5,0.13552348014825893,-0.17318145613488287,-0.5305981717977548,-0.2600766175756279,-0.4675872574128556,-0.14552130634368235,-0.5642001031779785,-0.3978917518824396,-0.8870774058416296,-0.5827209963014024,-0.723834816936051,-0.27537938098850434,-1.048474547021384,-0.5243668903720928,-0.12780355454863826,-0.41984065935585474,0.048704460874888826,-0.5203433741215647,0.33829911245115335,0.06888385485238685,0.5352033806684574,-0.0762523919490416,-0.23150354513041066,0.14100685759898568,-0.3901831189277587,0.39086718925787967,-0.12695609159740165,-0.502796607805416
